,stop_id,stop_name,stop_lat,stop_lon,routes,route_count
0,303345,ROCKAWAY PKY SUBWAY/ROCKAWAY PKY SUBWAY,40.645845,-73.902462,['B42'],1
1,308044,ROCKAWAY PKY/GLENWOOD RD,40.644964,-73.90225500000001,"['B82', 'B6', 'B42']",3
2,306590,ROCKAWAY PY/FLATLANDS AV,40.643078,-73.90017900000001,['B42'],1
3,303348,ROCKAWAY PY/AV J,40.641659999999995,-73.898593,['B42'],1
4,303349,ROCKAWAY PY/AV K,40.640465,-73.89726800000001,['B42'],1
5,303350,ROCKAWAY PY/AV L,40.638778,-73.895387,['B42'],1
6,303351,ROCKAWAY PY/AV M,40.637137,-73.893562,['B42'],1
7,303352,ROCKAWAY PY/AV N,40.635176,-73.891378,['B42'],1
8,303353,ROCKAWAY PY/SEAVIEW AV,40.633934,-73.890001,['B42'],1
9,306405,ROCKAWAY PY/SCHENCK ST,40.631428,-73.88728499999999,['B42'],1
10,304083,SEAVIEW AV/PENNSYLVANIA AV,40.643021000000005,-73.878132,"['B82', 'B83', 'B82+']",3
11,306452,PENNSYLVANIA AV/HORNELL LOOP,40.645187,-73.878555,"['B82', 'B83']",2
12,304084,PENNSYLVANIA AV/GENEVA LOOP,40.646437,-73.879941,"['B82', 'B83']",2
13,304085,PENNSYLVANIA AV/SCHROEDERS AV,40.64792,-73.881636,"['B82', 'B83', 'B82+']",3
14,308864,PENNSYLVANIA AV/VANDALIA AV,40.650558000000004,-73.884532,['B82'],1
15,304087,PENNSYLVANIA AV/VANDALIA AV,40.651709000000004,-73.885341,"['B82', 'B82+']",2
16,308160,FLATLANDS AV/GEORGIA AV,40.651993,-73.888364,['B82'],1
17,306950,FLATLANDS AV/LOUISIANA AV,40.651136,-73.890168,"['B82', 'B82+']",2
18,304090,FLATLANDS AV/WILLIAMS AV,40.649825,-73.891665,['B82'],1
19,304091,FLATLANDS AV/E 108 ST,40.648697999999996,-73.89308299999999,"['B82', 'B60']",2
20,304092,FLATLANDS AV/E 105 ST,40.647412,-73.895075,"['B82', 'B60', 'B82+']",3
21,308114,FLATLANDS AV/E 103 ST,40.646733000000005,-73.896124,"['B82', 'B60']",2
22,300602,FLATLANDS AV/E 101 ST,40.645385,-73.89809100000001,"['B82', 'B60']",2
23,306944,FLATLANDS AV/E 98 ST,40.643994,-73.900251,"['B82', 'B60']",2
24,901298,E 96 ST/Conlin (DOES NOT STOP),40.643714,-73.901944,['B82'],1
25,901299,E 96 ST/Glenwood (DOES NOT STOP),40.64454,-73.90288699999999,['B82'],1
26,901022,ROCKAWAY STATION/ROCKAWAY STATION,40.645803,-73.901677,"['B82', 'B6']",2
27,306589,FLATLANDS AV/ROCKAWAY PY,40.643623,-73.900785,"['B82', 'B6', 'B17']",3
28,300608,FLATLANDS AV/E 94 ST,40.642084000000004,-73.903226,"['B82', 'B6', 'B17']",3
29,300609,FLATLANDS AV/E 92 ST,40.641064,-73.904852,"['B82', 'B6', 'B17']",3
30,300610,FLATLANDS AV/REMSEN AV,40.640398,-73.905913,"['B82', 'B6', 'B82+']",3
31,300611,FLATLANDS AV/E 88 ST,40.639151,-73.90784599999999,"['B82', 'B6']",2
32,300612,FLATLANDS AV/E 86 ST,40.638208,-73.909295,"['B82', 'B6']",2
33,300613,FLATLANDS AV/E 84 ST,40.637259,-73.91077,"['B82', 'B6']",2
34,300614,FLATLANDS AV/E 82 ST,40.63633,-73.912123,"['B82', 'B6', 'B82+']",3
35,300615,FLATLANDS AV/E 80 ST,40.635345,-73.91372,"['B82', 'B6']",2
36,308363,FLATLANDS AV/E 78 ST,40.634190999999994,-73.915429,"['B82', 'B6']",2
37,300617,FLATLANDS AV/E 76 ST,40.63355,-73.916374,"['B82', 'B6']",2
38,300618,FLATLANDS AV/RALPH AV,40.632236,-73.918456,"['B82', 'B82+']",2
39,304113,FLATLANDS AV/E 57 ST,40.630235,-73.921638,['B82'],1
40,304114,FLATLANDS AV/AV J,40.628189,-73.92479300000001,['B82'],1
41,304115,FLATLANDS AV/UTICA AV,40.626020000000004,-73.928138,"['B82', 'B82+']",2
42,307531,FLATLANDS AV/SCHENECTADY AV,40.624261,-73.930685,['B82'],1
43,307532,FLATLANDS AV/AV L,40.622937,-73.932716,['B82'],1
44,307533,FLATLANDS AV/FLATBUSH AV,40.621319,-73.935232,['B82'],1
45,300460,KINGS HY/E 38 ST,40.621922,-73.938148,"['B82', 'B82+']",2
46,300461,KINGS HY/E 37 ST,40.621517,-73.939238,"['B82', 'B7']",2
47,901090,KINGS HY/FRASER SQ,40.620127000000004,-73.941482,"['B82', 'B7']",2
48,308108,KINGS HWY/NEW YORK AV,40.618724,-73.94230300000001,"['B82', 'B7']",2
49,300464,KINGS HY/AV N,40.617502,-73.943347,"['B82', 'B7']",2
50,300465,KINGS HY/NOSTRAND AV,40.616201000000004,-73.94465100000001,"['B82', 'B7', 'B82+']",3
51,300466,KINGS HY/E 28 ST,40.614915,-73.946398,"['B82', 'B7']",2
52,308002,KINGS HY/E 26 ST,40.613806,-73.948116,"['B82', 'B7']",2
53,307983,KINGS HY/BEDFORD AV,40.612821000000004,-73.949455,"['B82', 'B7']",2
54,300469,KINGS HY/E 22 ST,40.61136,-73.95145699999999,"['B82', 'B7']",2
55,300470,AV P/OCEAN AV,40.610932,-73.954068,"['B82', 'B7', 'B82+']",3
56,300471,E 18 ST/AV P,40.61034,-73.955736,"['B82', 'B7']",2
57,300472,KINGS HY/E 16 ST,40.608973999999996,-73.957913,"['B82', 'B7', 'B82+']",3
58,300473,KINGS HY/E 13 ST,40.608115000000005,-73.95995,"['B82', 'B7']",2
59,300474,KINGS HY/CONEY ISLAND AV,40.607248999999996,-73.962372,"['B82', 'B82+']",2
60,300475,KINGS HY/E 8 ST,40.606374,-73.965124,['B82'],1
61,300476,KINGS HY/OCEAN PY,40.605847,-73.966597,['B82'],1
62,300477,KINGS HY/E 4 ST,40.604569,-73.969493,['B82'],1
63,300478,KINGS HY/MC DONALD AV,40.604265000000005,-73.971906,"['B82', 'B82+']",2
64,300480,KINGS HY/W 2 ST,40.604628000000005,-73.97552900000001,['B82'],1
65,300481,KINGS HY/W 4 ST,40.604821,-73.97698000000001,['B82'],1
66,300482,KINGS HY/W 6 ST,40.605104,-73.97889599999999,['B82'],1
67,308202,KINGS HWY/W 7 ST,40.60528,-73.980542,"['B82', 'B82+']",2
68,307739,KINGS HY/W 10 ST,40.605596000000006,-73.983466,['B82'],1
69,306915,KINGS HY/W 12 ST,40.605846,-73.985364,['B82'],1
70,300486,KINGS HY/STILLWELL AV,40.606063,-73.986815,['B82'],1
71,300487,KINGS HY/BAY PY,40.606439,-73.98881,"['B82', 'B82+']",2
72,300489,BAY PY/80 ST,40.605152000000004,-73.990615,"['B82', 'B6']",2
73,300490,BAY PY/83 ST,40.603469,-73.992365,"['B82', 'B6']",2
74,300491,BAY PY/86 ST,40.602119,-73.99377700000001,"['B82', 'B6', 'B82+']",3
75,300492,BAY PY/BENSON AV,40.600058000000004,-73.99592,"['B82', 'B6']",2
76,300493,BAY PY/BATH AV,40.598702,-73.997328,"['B82', 'B6', 'B82+']",3
77,300495,CROPSEY AV/BAY PY,40.596918,-73.99848399999999,"['B82', 'X38', 'X28']",3
78,300496,CROPSEY AV/23 AV,40.595889,-73.99725600000001,"['B82', 'X38', 'X28']",3
79,300497,CROPSEY AV/BAY 37 ST,40.593720000000005,-73.994667,"['B82', 'B82+']",2
80,901469,CROPSEY AV/BAY 38 ST,40.593014000000004,-73.99379499999999,['B82'],1
81,300499,CROPSEY AV/25 AV,40.59198,-73.993018,"['B82', 'X38', 'X28']",3
82,300500,CROPSEY AV/26 AV,40.590053000000005,-73.991456,['B82'],1
83,300501,CROPSEY AV/BAY 44 ST,40.588727,-73.99039,"['B82', 'X38', 'X28']",3
84,300502,CROPSEY AV/BAY 46 ST,40.587574,-73.989465,['B82'],1
85,300503,CROPSEY AV/BAY 49 ST,40.58599,-73.988187,"['B82', 'X38', 'X28']",3
86,308412,CROPSEY AV/BAY 52 ST,40.58335,-73.986611,"['B82', 'X38', 'X28']",3
87,308413,CROPSEY AV/HART PL,40.581063,-73.98595300000001,['B82'],1
88,801081,W 17 ST/NEPTUNE AV,40.578784999999996,-73.98527299999999,['B82'],1
89,302799,MERMAID AV/W 17 ST,40.576569,-73.984454,"['B82', 'B74']",2
90,305544,MERMAID AV/STILLWELL AV,40.576972999999995,-73.98139599999999,['B82'],1
91,303355,ROCKAWAY PY/SHORE PY SR N,40.631304,-73.88668,['B42'],1
92,308543,ROCKAWAY PKY/SKIDMORE AV,40.632944,-73.888478,['B42'],1
93,303356,ROCKAWAY PY/SEAVIEW AV,40.633686,-73.88933399999999,['B42'],1
94,303357,ROCKAWAY PY/AV N,40.63545,-73.891382,['B42'],1
95,303358,ROCKAWAY PY/AV M,40.637079,-73.893199,['B42'],1
96,303359,ROCKAWAY PY/AV L,40.638695,-73.894998,['B42'],1
97,303360,ROCKAWAY PY/AV K,40.640681,-73.89721,['B42'],1
98,303361,ROCKAWAY PY/AV J,40.642308,-73.89902,['B42'],1
99,308106,ROCKAWAY PKY /TRUCKLEMANS LN,40.643303,-73.900129,['B42'],1
100,940150,GLENWOOD RD (B42 - does not stop),40.645416,-73.901762,['B42'],1
101,940151,ROCKAWAY PK STATION,40.645920000000004,-73.902365,['B42'],1
102,801177,ALABAMA AV / FULTON ST,40.676746,-73.89994399999999,"['B12', 'B25']",2
103,307238,FULTON ST/VAN SINDEREN AV,40.677953,-73.903754,['B25'],1
104,307239,FULTON ST/SACKMAN ST,40.678098,-73.906343,['B25'],1
105,307240,FULTON ST/EASTERN PY,40.678156,-73.907474,['B25'],1
106,307241,FULTON ST/ROCKAWAY AV,40.67836,-73.91121600000001,['B25'],1
107,307927,FULTON ST/THOMAS S BOYLAND ST,40.678507,-73.913974,['B25'],1
108,307243,FULTON ST/SARATOGA AV,40.678666,-73.916732,['B25'],1
109,307244,FULTON ST/HOWARD AV,40.678832,-73.919522,['B25'],1
110,307506,FULTON ST/MAC DOUGAL ST,40.678922,-73.921386,['B25'],1
111,307246,FULTON ST/BUFFALO AV,40.679063,-73.92410500000001,['B25'],1
112,307247,FULTON ST/MALCOLM X BL,40.679361,-73.929548,['B25'],1
113,307248,FULTON ST/STUYVESANT AV,40.679483000000005,-73.931747,['B25'],1
114,307249,FULTON ST/LEWIS AV,40.679682,-73.935381,['B25'],1
115,307541,FULTON ST/MARCUS GARVEY BL,40.679832,-73.937977,['B25'],1
116,307258,FULTON ST/KINGSTON AV,40.679992999999996,-73.94107,['B25'],1
117,302413,FULTON ST/TOMPKINS AV,40.680101,-73.943071,['B25'],1
118,302414,FULTON ST/NEW YORK AV,40.680325,-73.947232,"['B25', 'B44']",2
119,302415,FULTON ST/NOSTRAND AV,40.680488000000004,-73.950238,"['B25', 'B44']",2
120,302416,FULTON ST/BEDFORD AV,40.680795,-73.953757,"['B25', 'B49']",2
121,302417,FULTON ST/FRANKLIN AV,40.681287,-73.956082,['B25'],1
122,302418,FULTON ST/CLASSON AV,40.681878000000005,-73.958919,['B25'],1
123,302419,FULTON ST/GRAND AV,40.682497,-73.961904,"['B26', 'B25']",2
124,302421,FULTON ST/WASHINGTON AV,40.6832,-73.965264,"['B26', 'B25']",2
125,302423,FULTON ST/VANDERBILT AV,40.683948,-73.968386,"['B26', 'B25']",2
126,302424,FULTON ST/ADELPHI ST,40.684791,-73.97046999999999,"['B26', 'B25']",2
127,302426,FULTON ST/GREENE AV,40.68573,-73.972824,"['B26', 'B25']",2
128,302427,FULTON ST/S ELLIOTT PL,40.686724,-73.975391,"['B52', 'B26', 'B25']",3
129,302428,FULTON ST/FT GREENE PL,40.68738,-73.977028,"['B52', 'B26', 'B25']",3
130,302430,FULTON ST/HUDSON AV,40.688635,-73.980164,"['B52', 'B26', 'B25']",3
131,302431,FULTON ST/BOND ST,40.689671000000004,-73.982815,"['B52', 'B26', 'B25']",3
132,307492,FULTON ST/DUFFIELD ST,40.690536,-73.984949,"['B52', 'B38', 'B26', 'B25']",4
133,302433,FULTON ST/JAY ST,40.691398,-73.987134,"['B52', 'B38', 'B26', 'B25']",4
134,302434,JORALEMON ST/COURT ST,40.692516999999995,-73.990684,"['B52', 'B38', 'B26', 'B25', 'B45', 'B41']",6
135,306533,CADMAN PLZ W/MONTAGUE ST,40.693578,-73.990408,"['B52', 'B38', 'B26', 'B25', 'B41']",5
136,307988,CADMAN PZ W/JOHNSON ST,40.694924,-73.990661,['B25'],1
137,302437,CADMAN PZ W/TILLARY ST,40.696635,-73.991161,['B25'],1
138,307355,CADMAN PLZ W/CRANBERRY ST,40.699009000000004,-73.991217,['B25'],1
139,302440,OLD FULTON ST/PROSPECT ST,40.70106,-73.991106,['B25'],1
140,801071,FRONT ST/YORK ST,40.702546999999996,-73.992014,['B25'],1
141,308626,FRONT ST / YORK ST,40.702514,-73.991915,['B25'],1
142,308025,WATER ST/MAIN ST,40.703317999999996,-73.991102,['B25'],1
143,302355,OLD FULTON ST/ELIZABETH PL,40.702666,-73.99395200000001,['B25'],1
144,306437,OLD FULTON ST/HICKS ST,40.702028999999996,-73.992747,['B25'],1
145,302356,OLD FULTON ST/HENRY ST,40.701021000000004,-73.991449,['B25'],1
146,302357,CADMAN PZ W/MIDDAGH ST,40.699591,-73.99129,['B25'],1
147,302359,CADMAN PLZ W/CADMAN TOWER,40.698347999999996,-73.99156500000001,['B25'],1
148,302358,CADMAN PZ W/CLARK ST,40.696696,-73.99146400000001,['B25'],1
149,303011,TILLARY ST/CADMAN PZ E,40.696104,-73.99036600000001,"['B38', 'B25']",2
150,307460,ADAMS ST/BKLYN SUPREME CRT,40.69256,-73.989131,"['B38', 'B52', 'B25', 'B41']",4
151,302945,FULTON ST/SMITH ST,40.69148,-73.987534,"['B38', 'B25', 'B52']",3
152,307491,FULTON ST/HOYT ST,40.690690000000004,-73.985547,"['B38', 'B26', 'B25', 'B52']",4
153,302947,FULTON ST/BOND ST,40.689709,-73.983099,"['B38', 'B26', 'B25', 'B52']",4
154,302948,FULTON ST/FLATBUSH AV EXT,40.688976000000004,-73.981278,"['B38', 'B25']",2
155,303017,FULTON ST/ASHLAND PL,40.687781,-73.97822099999999,"['B38', 'B26', 'B25', 'B52']",4
156,302368,FULTON ST/LAFAYETTE AV,40.687146000000006,-73.97669,"['B38', 'B26', 'B25', 'B52']",4
157,302369,FULTON ST/S PORTLAND AV,40.686059,-73.974034,"['B52', 'B26', 'B25']",3
158,302370,FULTON ST/CARLTON AV,40.684779999999996,-73.970798,"['B26', 'B25']",2
159,302371,FULTON ST/CLERMONT AV,40.683904,-73.96861700000001,"['B26', 'B25']",2
160,302372,FULTON ST/CLINTON AV,40.683332,-73.966593,"['B26', 'B25']",2
161,302374,FULTON ST/WASHINGTON AV,40.682882,-73.964338,"['B26', 'B25']",2
162,302375,FULTON ST/ST JAMES PL,40.682662,-73.9633,"['B26', 'B25']",2
163,302376,FULTON ST/GRAND  AV,40.682212,-73.961153,"['B26', 'B25']",2
164,302377,FULTON ST/CLASSON AV,40.681579,-73.958134,['B25'],1
165,302378,FULTON ST/FRANKLIN AV,40.680982,-73.95528900000001,['B25'],1
166,302379,FULTON ST/BEDFORD AV,40.6805,-73.952805,['B25'],1
167,302380,FULTON ST/NOSTRAND AV,40.680301,-73.949161,['B25'],1
168,302381,FULTON ST/MARCY AV,40.680116,-73.945667,['B25'],1
169,302382,FULTON ST/BROOKLYN AV,40.680033,-73.94416700000001,['B25'],1
170,302383,FULTON ST/KINGSTON AV,40.67988,-73.941381,['B25'],1
171,307926,FULTON ST/ALBANY AV,40.679664,-73.937573,['B25'],1
172,307251,FULTON ST/TROY AV,40.679501,-73.93445899999999,['B25'],1
173,307252,FULTON ST/SCHENECTADY AV,40.679398,-73.932497,['B25'],1
174,307253,FULTON ST/UTICA AV,40.679190000000006,-73.928636,['B25'],1
175,307254,FULTON ST/BUFFALO AV,40.678940000000004,-73.92410799999999,['B25'],1
176,307255,FULTON ST/RALPH AV,40.678762,-73.92125,['B25'],1
177,307256,FULTON ST/HOWARD AV,40.678615,-73.918564,['B25'],1
178,307257,FULTON ST/SARATOGA AV,40.678489,-73.915892,['B25'],1
179,307259,FULTON ST/THOMAS S BOYLAND ST,40.678336,-73.913138,['B25'],1
180,307260,FULTON ST/ROCKAWAY AV,40.678189,-73.910359,['B25'],1
181,307631,FULTON ST/EASTERN PY,40.678065999999994,-73.908188,['B25'],1
182,307263,FULTON ST/VAN SINDEREN AV,40.677816,-73.903542,['B25'],1
183,901211,EAST NEW YORK AV/ALABAMA AV,40.676719,-73.900118,['B25'],1
184,307004,EASTERN PY/UTICA AV,40.668537,-73.931235,"['B14', 'B17']",2
185,307027,UTICA AV/CARROLL ST,40.665808,-73.931523,"['B46', 'B17']",2
186,306304,UTICA AV/EMPIRE BL,40.663714,-73.93172,"['B46', 'B17', 'B46+']",3
187,301776,REMSEN AV/E 51 ST,40.66194,-73.930306,['B17'],1
188,301777,REMSEN AV/RUTLAND RD,40.660567,-73.928782,['B17'],1
189,301778,REMSEN AV/E 54 ST,40.658899,-73.926928,['B17'],1
190,301779,REMSEN AV/E 56 ST,40.657845,-73.925751,['B17'],1
191,308546,REMSEN AV/LENOX ROAD,40.655905,-73.92354499999999,"['B47', 'B17']",2
192,301781,REMSEN AV/KINGS HY,40.654716,-73.922258,"['B47', 'B17']",2
193,301783,REMSEN AV/CHURCH AV,40.652524,-73.919799,"['B17', 'B8']",2
194,307994,REMSEN AV/AV A,40.650865,-73.91794499999999,"['B17', 'B8']",2
195,301745,REMSEN AV/AV B,40.649260999999996,-73.91615300000001,['B17'],1
196,301786,REMSEN AV/DITMAS AV,40.648121,-73.914889,['B17'],1
197,300853,REMSEN AV/AV D,40.646308000000005,-73.91291,['B17'],1
198,301788,REMSEN AV/FOSTER AV,40.644569,-73.91096999999999,['B17'],1
199,301789,REMSEN AV/FARRAGUT RD,40.642896,-73.909094,['B17'],1
200,301790,REMSEN AV/GLENWOOD RD,40.641418,-73.907461,['B17'],1
201,301791,REMSEN AV/FLATLANDS AV,40.639885,-73.905751,['B17'],1
202,301792,REMSEN AV/AV J,40.638294,-73.903984,['B17'],1
203,301793,REMSEN AV/AV K,40.636494,-73.901976,['B17'],1
204,301794,REMSEN AV/AV L,40.635011,-73.900328,['B17'],1
205,301795,REMSEN AV/AV M,40.633357000000004,-73.898483,['B17'],1
206,301796,REMSEN AV/AV N,40.631703,-73.896644,['B17'],1
207,301797,REMSEN AV/SEAVIEW AV,40.630431,-73.895227,['B17'],1
208,301798,SEAVIEW AV/E 91 ST,40.630757,-73.894216,['B17'],1
209,301799,SEAVIEW AV/E 93 ST,40.631927000000005,-73.892375,['B17'],1
210,301800,SEAVIEW AV/E 95 ST,40.632822999999995,-73.890982,['B17'],1
211,301801,SEAVIEW AV/ROCKAWAY PY,40.634007000000004,-73.889096,['B17'],1
212,301802,SEAVIEW AV/E 99 ST,40.634939,-73.887653,['B17'],1
213,301803,SEAVIEW AV/E 102 ST,40.635964,-73.886066,['B17'],1
214,301804,SEAVIEW AV/E 104 ST,40.637282,-73.88401800000001,['B17'],1
215,901495,SEAVIEW AV/E 108 ST,40.638921999999994,-73.881553,['B17'],1
216,308478,STILLWELL TERMINAL/ BUS LOOP,40.577079,-73.981296,['B82'],1
217,308017,STILLWELL AV/NEPTUNE AV,40.579042,-73.98177700000001,['B82'],1
218,308410,CROPSEY AV/HART PL,40.58137,-73.98565699999999,['B82'],1
219,308411,CROPSEY AV/CANAL AV,40.583358000000004,-73.986269,"['B82', 'X38', 'X28']",3
220,300418,CROPSEY AV/BAY 49 ST,40.586092,-73.987889,"['B82', 'X38', 'X28']",3
221,300419,CROPSEY AV/BAY 46 ST,40.588211,-73.989591,['B82'],1
222,300420,CROPSEY AV/BAY 44 ST,40.58941,-73.990563,"['B82', 'X38', 'X28']",3
223,300421,CROPSEY AV/26 AV,40.590742,-73.99164,"['B82', 'B6']",2
224,300422,CROPSEY AV/25 AV,40.592279,-73.992878,"['B82', 'B6', 'X38', 'X28']",4
225,300505,CROPSEY AV AV/BAY 37 ST,40.593472999999996,-73.993985,"['B82', 'B6']",2
226,300425,CROPSEY AV/24 AV,40.594376000000004,-73.995009,['B82'],1
227,300424,CROPSEY AV/23 AV,40.59596,-73.99691,"['B82', 'B6', 'X38', 'X28']",4
228,308595,CROPSEY AV/BAY 31 ST,40.597032,-73.998301,"['B82', 'B6', 'X38', 'X28']",4
229,300427,BAY PY/BATH AV,40.598406,-73.997389,"['B82', 'B6', 'B82+']",3
230,300428,BAY PY/BENSON AV,40.600434,-73.995232,"['B82', 'B6']",2
231,300429,BAY PY/86 ST,40.602335,-73.993317,"['B82', 'B6', 'B82+']",3
232,308365,BAY PK/83 ST,40.603843,-73.991688,"['B82', 'B6']",2
233,300431,BAY PY/80 ST,40.60552,-73.989941,"['B82', 'B6']",2
234,300432,BAY PY/78 ST,40.606365999999994,-73.98918499999999,"['B82', 'B6', 'B82+']",3
235,300433,KINGS HY/STILLWELL AV,40.605901,-73.986599,['B82'],1
236,300434,KINGS HY/W 11 ST,40.605565999999996,-73.984352,['B82'],1
237,308195,KINGS HY/W 7 ST,40.605134,-73.980387,"['B82', 'B82+']",2
238,300437,KINGS HY/W 5 ST,40.604796,-73.977704,['B82'],1
239,300438,KINGS HY/W 3 ST,40.604593,-73.976322,['B82'],1
240,300440,KINGS HY/MC DONALD AV,40.604153000000004,-73.972421,"['B82', 'B82+']",2
241,300441,KINGS HY/E 3 ST,40.604424,-73.969576,['B82'],1
242,300442,KINGS HY/OCEAN PY,40.605439000000004,-73.967361,['B82'],1
243,300443,KINGS HY/E 7 ST,40.606182000000004,-73.96526800000001,['B82'],1
244,300445,KINGS HY/CONEY ISLAND AV,40.607467,-73.961376,"['B82', 'B7', 'B82+']",3
245,300446,KINGS HY/E 13 ST,40.607908,-73.960227,"['B82', 'B7']",2
246,307742,KINGS HY/EAST 16 ST,40.609038,-73.957521,"['B82', 'B7']",2
247,300448,KINGS HY/E 18 ST,40.610009999999996,-73.95522199999999,"['B82', 'B7']",2
248,300449,KINGS HY/OCEAN AV,40.61054,-73.95373199999999,"['B82', 'B7', 'B82+']",3
249,300450,KINGS HY/E 22 ST,40.611336,-73.951181,"['B82', 'B7']",2
250,300451,KINGS HY/BEDFORD AV,40.612831,-73.949277,"['B82', 'B7']",2
251,300452,KINGS HY/E 27 ST,40.614047,-73.947586,"['B82', 'B7']",2
252,300454,KINGS HY/NOSTRAND AV,40.615952,-73.944879,"['B82', 'B7', 'B82+']",3
253,300455,KINGS HY/AV N,40.617286,-73.943444,"['B82', 'B7']",2
254,300456,KINGS HY/NEW YORK AV,40.61878,-73.942175,"['B82', 'B7']",2
255,901096,KINGS HY/FRASER SQ,40.619832,-73.940893,"['B82', 'B7']",2
256,300458,KINGS HY/E 37 ST,40.621437,-73.939312,"['B82', 'B7']",2
257,307158,KINGS HY/FLATBUSH AV,40.622325,-73.936666,"['B82', 'B7', 'B82+']",3
258,307534,FLATLANDS AV/FLATBUSH AV,40.621431,-73.935012,['B82'],1
259,307535,FLATLANDS AV/TROY AV,40.622865000000004,-73.932785,['B82'],1
260,307591,FLATLANDS AV/SCHENECTADY AV,40.624296,-73.930583,['B82'],1
261,307508,FLATLANDS AV/UTICA AV,40.625963,-73.927911,"['B82', 'B82+']",2
262,304052,FLATLANDS AV/E 53 ST,40.628107,-73.924526,['B82'],1
263,304053,FLATLANDS AV/E 57 ST,40.630435,-73.920928,['B82'],1
264,300560,FLATLANDS AV/RALPH AV,40.632435,-73.917964,"['B82', 'B6', 'B82+']",3
265,308047,FLATLANDS AV /E 77 ST,40.633944,-73.915509,"['B82', 'B6']",2
266,300563,FLATLANDS AV/E 80 ST,40.635669,-73.91283299999999,"['B82', 'B6', 'B82+']",3
267,300564,FLATLANDS AV/E 82 ST,40.636307,-73.911845,"['B82', 'B6']",2
268,300565,FLATLANDS AV/E 84 ST,40.637481,-73.910039,"['B82', 'B6']",2
269,300566,FLATLANDS AV/E 86 ST,40.638457,-73.90852,"['B82', 'B6']",2
270,300567,FLATLANDS AV/E 88 ST,40.6394,-73.907063,"['B82', 'B6']",2
271,300568,FLATLANDS AV/REMSEN AV,40.640161,-73.906024,"['B82', 'B6', 'B82+']",3
272,300569,FLATLANDS AV/E 92 ST,40.641223,-73.90424,"['B82', 'B6']",2
273,300570,FLATLANDS AV/E 94 ST,40.642232,-73.902689,"['B82', 'B6']",2
274,307432,E 96 ST/FLATLANDS AV,40.643356,-73.901563,"['B82', 'B6']",2
275,308004,GLENWOOD RD/ROCKAWAY PY,40.645456,-73.901761,"['B82', 'B82+']",2
276,306382,GLENWOOD RD/E 100 ST,40.646791,-73.899644,"['B82', 'B6', 'B60']",3
277,304071,FLATLANDS AV/ E 103 ST,40.646732,-73.895698,['B82'],1
278,304072,FLATLANDS AV/E 105 ST,40.647692,-73.894212,"['B82', 'B82+']",2
279,304073,FLATLANDS AV/E 108 ST,40.64875,-73.892574,['B82'],1
280,307005,FLATLANDS AV/LOUISIANA AV,40.650979,-73.890005,"['B82', 'B82+']",2
281,306949,FLATLANDS AV/ALABAMA AV,40.651737,-73.888339,['B82'],1
282,304077,PENNSYLVANIA AV/FLATLANDS AV,40.652279,-73.886147,['B82'],1
283,304078,PENNSYLVANIA AV/VANDALIA AV,40.650381,-73.884737,"['B82', 'B83', 'B82+']",3
284,307539,PENNSYLVANIA AV/SCHROEDERS AV,40.647608,-73.881733,"['B82', 'B83']",2
285,307206,PENNSYLVANIA AV/GENEVA LOOP,40.646144,-73.88011,"['B82', 'B83']",2
286,307107,PENNSYLVANIA AV/SEAVIEW AV,40.64438,-73.878008,"['B82', 'B83']",2
287,901080,SEAVIEW AV/PENNSYLVANIA AV,40.642967999999996,-73.87826899999999,"['B82', 'B83', 'B82+']",3
288,302058,PATCHEN AV/LAFAYETTE AV,40.692479,-73.927904,['Q24'],1
289,307228,BROADWAY/LAFAYETTE AV,40.692336,-73.927167,"['B47', 'Q24']",2
290,302059,BROADWAY/GREENE AV,40.691176,-73.925105,"['B47', 'Q24']",2
291,307154,BROADWAY/QUINCY ST,40.689893,-73.92290899999999,['Q24'],1
292,307155,BROADWAY/MADISON ST,40.687985999999995,-73.919576,['Q24'],1
293,306977,BROADWAY/JEFFERSON AV,40.686818,-73.91750400000001,['Q24'],1
294,801040,BROADWAY/HALSEY ST,40.6858,-73.915743,['Q24'],1
295,302064,BROADWAY/MAC DONOUGH ST,40.68432,-73.91311999999999,['Q24'],1
296,302019,BROADWAY/ROCKAWAY AV,40.683212,-73.91117,"['B20', 'Q24']",2
297,302020,BROADWAY/CHAUNCEY ST,40.682435,-73.90979399999999,"['B20', 'Q24']",2
298,307207,BROADWAY/GRANITE ST,40.681647999999996,-73.908411,"['B20', 'Q24']",2
299,302022,BROADWAY/HULL ST,40.680211,-73.905914,"['B20', 'Q24']",2
300,307156,BROADWAY/VAN SIDEREN AV,40.678919,-73.903623,['Q24'],1
301,307899,VAN SINDEREN AV/FULTON ST,40.678391,-73.903549,"['Q56', 'Q24']",2
302,304524,JAMAICA AV/GEORGIA AV,40.677162,-73.899167,"['Q56', 'B83', 'Q24']",3
303,302073,ATLANTIC AV/NEW JERSEY AV,40.675686999999996,-73.895992,['Q24'],1
304,302074,ATLANTIC AV/VERMONT ST,40.675826,-73.894488,['Q24'],1
305,302075,ATLANTIC AV/BRADFORD ST,40.676068,-73.892649,['Q24'],1
306,302076,ATLANTIC AV/VAN SICLEN AV,40.676341,-73.89098299999999,['Q24'],1
307,302077,ATLANTIC AV/SCHENCK AV,40.676724,-73.889043,['Q24'],1
308,302078,ATLANTIC AV/WARWICK ST,40.677199,-73.88694100000001,['Q24'],1
